freq,core,L1D_size,L1D_assoc,L1D_type,L1I_size,L1I_assoc,L1I_type,l2_enabled,l2_prefetch,L2_size,L2_assoc,L2_type,focus,benchmark,sim_seconds,total_energy,l1i_hits,l1i_misses,l1i_miss_rate,l1d_hits,l1d_misses,l1d_miss_rate,l2_hits,l2_misses,l2_miss_rate,refreshEnergy,selfRefreshEnergy,actEnergy,actBackEnergy,actPowerDownEnergy,preEnergy,preBackEnergy,prePowerDownEnergy,readEnergy,writeEnergy,dCacheStaticPower,dCacheDynamicPower,dWalkerCacheStaticPower,dWalkerCacheDynamicPower,iCacheStaticPower,iCacheDynamicPower,iWalkerCacheStaticPower,iWalkerCacheDynamicPower,cpuStaticPower,cpuDynamicPower,l2StaticPower,l2DynamicPower
1500,A15,32kB,2,hp,256kB,2,hp,True,False,2MB,16,hp,L1I,0.00002200000000000000,0.03044200000000000,708104743.2,16188037.0,812.0,0.0038010000000000001,8662908.0,672400.0,2.5021140000000002,494725.0,26623.0,1.1901759999999999,41130180.0,73856661.75,64708035.0,131507749.5,46952712.15,34103059.2,3845073.600000000,1953918.0,225541512.0,84497400.0,0.3856710000000000,0.21427199999999999,0.0000620000000000000,0.0,2.0644760000000000,1.1643209999999999,0.0000620000000000000,0.0,0.017825000000000001,0.01325,21.196033000000000,0.311972
1500,A7,32kB,2,hp,32kB,4,lop,True,True,2MB,16,hp,L1I,0.0000480000000000000,0.049872000000000000,965379517.8750000,22700186.0,870.0,0.014876,8784812.0,560456.0,3.392318000000000,443967.0,77609.0,8.350598,86975460.0,111066712.42500000,75185985.0,209007616.5,122966929.34999999,39622732.8,6354640.8,4491333.0,225550920.0,84137976.0,0.62205,0.21182799999999999,0.0,0.0,0.16320000000000001,0.22646200000000000,0.0,0.0,0.0028999999999999998,0.004882000000000000,34.187150000000003,0.3022910000000000
1500,A15,32kB,2,hp,32kB,1,hp,False,False,2MB,16,hp,L1I,0.000244000000000000,0.05201200000000000,4695049470.900001,16423149.0,1180.0,0.075606,5697987.0,3656031.0,21.893228000000001,0.0,0.0,0.0,323794380.0,3989700.0,349278090.0,1231721212.5,347750137.2000000,184085395.19999999,49885140.00000000,2158033.5,1226846712.0,974725128.0,0.6593730000000000,0.21510799999999999,0.00010600000000000000,0.0,0.5336570000000000,0.372398,0.00010600000000000000,0.0,0.030474999999999999,0.013240000000000000,0.0,0.0
1500,A7,32kB,2,hp,32kB,2,hp,True,True,32kB,16,lop,L2,0.00026499999999999999,0.07024900000000001,3767147070.3,22710473.0,1000.0,0.029732,8784741.0,560523.0,4.667614000000000,144256.0,377450.0,51.380012000000001,437271120.0,1359885.3,200182395.0,889263180.0,707321675.1000000,105504134.4,46663776.000000000,13521951.0,1226471568.0,139502376.0,0.8833110000000000,0.213,0.0,0.0,0.7215730000000000,0.5149440000000000,0.0,0.0,0.004118000000000000,0.004884,0.30430600000000002,0.005887000000000000
1500,A7,32kB,2,hp,256kB,2,hp,True,False,2MB,16,hp,L1I,0.0000420000000000000,0.04731400000000000,897475550.4750000,22701399.0,756.0,0.012073000000000000,8786138.0,559204.0,3.1472340000000001,471320.0,50142.0,3.885784,70726500.0,111219161.625,77925960.0,182885875.5,94213241.55,41069683.2,5741008.800000000,3875562.0,225450960.0,84362616.0,0.5971680000000000,0.21334000000000000,0.0,0.0,3.196608000000000,1.6285200000000000,0.0,0.0,0.0027840000000000000,0.004894000000000000,32.819664000000003,0.30767499999999998
1500,A7,32kB,2,hp,16kB,2,lop,True,False,2MB,16,hp,L1I,0.00004300000000000000,0.04734400000000000,904264543.2000000,22700453.0,1341.0,0.025496000000000001,8786211.0,559120.0,3.1451920000000002,471960.0,50087.0,3.858912,71065020.0,111123228.45,80669505.0,183459967.5,95193226.35,42514752.0,5766957.600000000,3793054.5,226057776.0,84611592.0,0.5971680000000000,0.21323500000000001,0.0,0.0,0.08582400000000000,0.16674000000000000,0.0,0.0,0.0027840000000000000,0.004894000000000000,32.819664000000003,0.3078450000000000
1500,A7,32kB,2,hp,32kB,2,hp,True,True,2MB,2,hp,L2,0.00005600000000000000,0.05017600000000000,1108897218.7500000,22700063.0,1002.0,0.034553,8784836.0,560430.0,3.487745,438481.0,83227.0,9.340201000000000,132167880.0,94980503.70000000,71003730.0,236780760.0,191133997.65000001,37420320.00000000,10025865.600000000,12455815.5,239199576.0,83673720.0,0.634491,0.2131540000000000,0.0,0.0,0.5183130000000000,0.514799,0.0,0.0,0.0029580000000000001,0.004889,34.53118200000000,0.304067
1500,A7,32kB,2,hp,32kB,32,hp,True,False,2MB,16,hp,L1I,0.0000480000000000000,0.05208400000000000,927280987.125,18475269.0,826.0,0.032408,8801865.0,543323.0,3.423884,486367.0,35163.0,2.870527000000000,73749000.0,124185462.52500001,80446380.0,185689402.5,100608628.80000000,42393388.799999997,6233220.000000000,3876223.5,225559152.0,84526416.0,0.6593730000000000,0.21401700000000001,0.0,0.0,0.9056110000000001,0.6367100000000000,0.0,0.0,0.003074000000000000,0.004891000000000000,36.238379000000002,0.30985299999999999
1500,A7,32kB,32,lop,32kB,2,hp,True,True,2MB,16,hp,L1D,0.00004900000000000000,0.05013400000000000,971813901.4500000,22700873.0,999.0,0.043709,8784846.0,560357.0,3.549690000000000,443903.0,77725.0,9.117905000000000,88015200.0,111242620.95000000,76060635.0,210159630.0,125796509.70000000,40084665.60000000,6166471.200000000,4369086.0,225749664.0,84162312.0,0.4310010000000000,0.5746630000000000,0.0,0.0,0.5183130000000000,0.51484,0.0,0.0,0.0029580000000000001,0.004890000000000000,34.870893000000002,0.307002
800,A7,32kB,2,hp,32kB,2,hp,False,False,2MB,16,hp,FREQ,0.0000730000000000000,0.06940600000000000,1046416980.6750000,22687895.0,997.0,0.022447999999999999,8801007.0,544332.0,4.361709,486830.0,34873.0,3.0618530000000002,94761420.0,169576974.525,81881520.0,198826974.0,132388003.95,43151673.6,8002593.600000000,7542306.0,225735552.0,84510504.0,0.8708700000000000,0.2129370000000000,0.0,0.0,0.7114100000000000,0.5143750000000000,0.0,0.0,0.0016800000000000001,0.003111,47.86201000000000,0.30645699999999998
1500,A15,32kB,2,hp,32kB,2,hp,True,True,128kB,16,lop,L2,0.0000910000000000000,0.03281900000000000,2770387587.375,16408507.0,1023.0,0.0058719999999999996,6983230.0,2371356.0,8.763033,266262.0,255268.0,15.863692,204272640.0,1356518.175,180213600.0,630102100.5,263383726.80000001,94978464.00000000,27592428.000000000,3641814.0,1226636208.0,138118968.0,0.41055300000000000,0.21285200000000001,0.00007,0.0,0.33537899999999998,0.37212499999999998,0.00007,0.0,0.018974999999999999,0.013214000000000000,0.5090580000000000,0.014579999999999999
1500,A15,32kB,2,hp,32kB,4,hp,False,False,2MB,16,hp,L1I,0.0002440000000000000,0.05203500000000000,4694716694.700001,16423861.0,934.0,0.030710999999999999,5698094.0,3655933.0,22.041943,0.0,0.0,0.0,323939460.0,3651180.0,349608315.0,1232067366.0,347985583.5,184258502.40000001,49695052.80000000,2186527.5,1226419824.0,974158848.0,0.6593730000000000,0.21576799999999999,0.00010600000000000000,0.0,0.48950800000000000,0.2869630000000000,0.00010600000000000000,0.0,0.030474999999999999,0.013264000000000000,0.0,0.0
1500,A15,32kB,2,hp,32kB,2,hp,False,False,2MB,16,hp,L1I,0.00024399999999999999,0.05204100000000000,4695234361.875002,16423522.0,1018.0,0.033404999999999997,5697981.0,3656043.0,22.053876,0.0,0.0,0.0,323939460.0,3739842.375,349490505.0,1232211610.5,347986526.7000000,184195468.80000001,49695828.00000000,2173752.0,1226606808.0,974447136.0,0.6593730000000000,0.21573100000000001,0.00010600000000000000,0.0,0.5386390000000000,0.37451200000000001,0.00010600000000000000,0.0,0.030474999999999999,0.013265000000000001,0.0,0.0
1500,A15,32kB,2,hp,16kB,2,lop,True,False,2MB,16,hp,L1I,0.00001300000000000000,0.02030200000000000,648797198.85,16337432.0,1240.0,0.007658,8171810.0,1179422.0,3.0123959999999999,494402.0,27325.0,1.137028,31820880.0,47940428.1,66430560.0,121532457.0,31102707.750000000,35009049.6,3106389.6,1103535.0,225996624.0,84677112.0,0.2612610000000000,0.21535199999999999,0.0000420000000000000,0.0,0.037547999999999998,0.12045800000000000,0.0000420000000000000,0.0,0.012075000000000001,0.013266000000000000,14.358603000000000,0.31490400000000002
1500,A7,32kB,2,hp,256kB,2,lop,True,False,2MB,16,hp,L1I,0.0000480000000000000,0.05206800000000000,922503393.3750000,18475386.0,752.0,0.022029,8801860.0,543328.0,3.4187970000000001,486327.0,35129.0,2.89187,73652280.0,124350836.32500000,78066975.0,184881766.5,100421148.15,41142124.799999997,6239707.200000000,3929040.0,225441552.0,84358872.0,0.6593730000000000,0.21408700000000000,0.0,0.0,1.247938,0.820368,0.0,0.0,0.003074000000000000,0.004892000000000000,36.238379000000002,0.30948300000000001
1500,A7,32kB,2,hp,32kB,2,hp,True,True,512kB,16,hp,L2,0.00026200000000000003,0.06977700000000001,3752263103.399998,22710081.0,1002.0,0.019835,8784592.0,560677.0,4.524269000000000,144825.0,376883.0,50.39817400000000,434224440.0,2625469.05,205710540.0,879705358.5,704696179.6500000,108415910.40000001,47000661.600000001,13127202.0,1224280680.0,132308280.0,0.8708700000000000,0.21203200000000000,0.0,0.0,0.7114100000000000,0.5144590000000000,0.0,0.0,0.004060000000000000,0.004877000000000000,12.209960000000001,0.09195100000000000
1500,A7,32kB,16,hp,32kB,2,hp,False,False,2MB,16,hp,L1D,0.0004520000000000000,0.08125499999999999,5564964920.024999,22721250.0,992.0,0.035976000000000001,8775499.0,569782.0,5.472479,0.0,0.0,0.0,505362000.0,13773121.125,414055740.0,1425873421.5,708018189.0000000,218229849.59999999,69328706.4,6805989.0,1226824368.0,974550096.0,1.3935080000000000,0.5917500000000000,0.0,0.0,0.8333660000000001,0.515105,0.0,0.0,0.004756000000000000,0.0048900000000000002,0.0,0.0
1500,A7,32kB,2,hp,32kB,2,hp,True,True,2MB,2,lop,L2,0.0000560000000000000,0.050303000000000000,1113135023.325,22700200.0,1002.0,0.026640000000000000,8777688.0,567578.0,3.5090379999999999,438481.0,83227.0,9.347714,133086720.0,95050441.575,71266125.0,237427168.5,193268498.55000001,37555795.200000003,10096449.6,12450073.5,239203104.0,83673720.0,0.634491,0.21283099999999999,0.0,0.0,0.5183130000000000,0.5146220000000000,0.0,0.0,0.0029580000000000001,0.004888000000000000,12.746276999999999,0.07823099999999999
1500,A7,32kB,2,hp,32kB,2,hp,True,False,256kB,16,lop,L2,0.00017000000000000001,0.05051600000000000,3364352795.024999,22701014.0,1000.0,0.016157999999999999,8787407.0,557952.0,3.260177000000000,422313.0,99393.0,8.925105,313953120.0,11608595.025,199413060.0,899335486.5,422779339.19999999,105096768.00000000,40444836.00000000,7374159.0,1226515080.0,136193616.0,0.634491,0.21293999999999999,0.0,0.0,0.5183130000000000,0.514667,0.0,0.0,0.0029580000000000001,0.0048840000000000003,1.6811130000000001,0.037387999999999998
1500,A7,32kB,2,hp,32kB,16,lop,True,False,2MB,16,hp,L1I,0.00004800000000000000,0.05208200000000000,926917653.1500000,18475241.0,836.0,0.034867,8801884.0,543304.0,3.4227699999999999,486389.0,35151.0,2.883306,73724820.0,124292888.70000000,80360700.0,185503033.5,100431444.75,42350112.00000000,6195643.200000000,3914946.0,225582672.0,84532968.0,0.6593730000000000,0.21398400000000001,0.0,0.0,0.18438700000000000,0.20560100000000001,0.0,0.0,0.003074000000000000,0.0048900000000000002,36.238379000000002,0.3097710000000000
1500,A7,32kB,8,lop,32kB,2,hp,True,False,2MB,16,hp,L1D,0.0000430000000000000,0.047299000000000001,901991068.2000000,22700959.0,995.0,0.020462999999999999,8786170.0,559167.0,3.147342,471457.0,50166.0,3.8926539999999998,70774860.0,111034686.30000000,80396400.0,183223537.5,94461755.09999999,42367987.2,5576462.400000000,3831822.0,225794352.0,84517992.0,0.1921440000000000,0.088846,0.0,0.0,0.48782399999999998,0.5148930000000000,0.0,0.0,0.0027840000000000000,0.004894000000000000,32.819664000000003,0.308087
1500,A7,32kB,2,hp,32kB,2,hp,True,False,2MB,16,hp,L1D,0.0000430000000000000,0.047327000000000001,901976178.375,22700981.0,997.0,0.019765999999999999,8786147.0,559191.0,3.146383,471625.0,50078.0,3.871983,70871580.0,111090418.72499999,79777005.0,184035114.0,94307247.15000001,42042470.399999999,5760919.200000000,3844467.0,225733200.0,84510504.0,0.5971680000000000,0.21329500000000001,0.0,0.0,0.48782399999999998,0.514843,0.0,0.0,0.0027840000000000000,0.004891000000000000,32.819664000000003,0.3077890000000000
1500,A15,32kB,2,hp,32kB,2,hp,True,False,2MB,32,lop,L2,0.00001300000000000000,0.02034000000000000,654668889.3000000,16338669.0,1025.0,0.0053689999999999996,7940417.0,1408992.0,3.4886,494434.0,27093.0,1.1172290000000000,32304480.0,47907036.9,68952765.0,123027682.5,31579750.8,36335577.6,3186684.0000000000,1151766.0,225616776.0,84514248.0,0.2612610000000000,0.215142,0.0000420000000000000,0.0,0.21342300000000000,0.37184600000000001,0.0000420000000000000,0.0,0.012075000000000001,0.013265,5.351472000000000,0.09327
1500,A7,512kB,2,lop,32kB,2,hp,True,True,2MB,16,hp,L1D,0.00004600000000000000,0.05014800000000000,920929853.1000000,22699897.0,998.0,0.042424,8785941.0,559260.0,3.5541299999999998,443571.0,76939.0,9.170111000000000,84412380.0,113074327.65,69068790.0,192892803.0,123477357.75000000,36400492.799999997,7138123.2,4114188.0,222668544.0,67653144.0,3.134817000000000,0.9855140000000000,0.0,0.0,0.5183130000000000,0.5147800000000000,0.0,0.0,0.0029580000000000001,0.004886000000000000,34.870893000000002,0.306138
1500,A15,8kB,2,lop,32kB,2,hp,False,False,2MB,16,hp,L1D,0.00024600000000000002,0.051420000000000000,4780010208.974999,16439725.0,1026.0,0.01271,5579695.0,3775040.0,22.292902999999999,0.0,0.0,0.0,320264100.0,122081.925,329298585.0,1302655485.0,321229416.4500000,173555020.80000001,29890120.80000000,2628090.0,1258441128.0,1041906528.0,0.05798000000000000,0.04108200000000000,0.0001040000000000000,0.0,0.5284759999999999,0.3735270000000000,0.0001040000000000000,0.0,0.02990000000000000,0.013238000000000000,0.0,0.0
1200,A7,32kB,2,hp,32kB,2,hp,False,False,2MB,16,hp,FREQ,0.0000430000000000000,0.047327000000000001,901976178.375,22700981.0,997.0,0.019765999999999999,8786147.0,559191.0,3.146383,471625.0,50078.0,3.871983,70871580.0,111090418.72499999,79777005.0,184035114.0,94307247.15000001,42042470.399999999,5760919.200000000,3844467.0,225733200.0,84510504.0,0.5971680000000000,0.21329500000000001,0.0,0.0,0.48782399999999998,0.514843,0.0,0.0,0.0027840000000000000,0.004891000000000000,32.819664000000003,0.3077890000000000
1500,A7,32kB,2,hp,32kB,8,lop,False,False,2MB,16,hp,L1I,0.0004530000000000000,0.08151799999999999,5559961113.749997,22721555.0,867.0,0.021704999999999999,8775452.0,569853.0,5.429838000000000,0.0,0.0,0.0,507102960.0,11411540.4,409398675.0,1421200321.5,711195495.75,215774361.59999999,74145228.00000000,6909210.0,1226710296.0,974337624.0,1.020162000000000,0.2123900000000000,0.0,0.0,0.26207200000000003,0.21437800000000001,0.0,0.0,0.004756000000000000,0.004881000000000000,0.0,0.0
1500,A7,32kB,16,lop,32kB,2,hp,True,True,2MB,16,hp,L1D,0.00004900000000000000,0.050122000000000000,972195813.075,22700873.0,999.0,0.045672999999999998,8784853.0,560350.0,3.547519000000000,443937.0,77690.0,9.11176,88063560.0,111251180.17500000,75907125.0,210827739.0,125674915.5,40002816.00000000,6194786.400000000,4369563.0,225743784.0,84145464.0,0.21858600000000000,0.10446300000000000,0.0,0.0,0.5183130000000000,0.514876,0.0,0.0,0.0029580000000000001,0.004891000000000000,34.870893000000002,0.30717000000000000
1500,A15,32kB,2,hp,8kB,2,lop,False,False,2MB,16,hp,L1I,0.0002450000000000000,0.05206300000000000,4701745524.899999,16421727.0,1663.0,0.049475,5697995.0,3655961.0,22.081799000000000,0.0,0.0,0.0,324132900.0,3602820.0,350984550.0,1233437827.5,348082497.30000001,184982918.40000001,49648663.200000003,2160864.0,1227875712.0,976099176.0,0.6593730000000000,0.21532599999999999,0.00010600000000000000,0.0,0.04838900000000000,0.07176399999999999,0.00010600000000000000,0.0,0.030474999999999999,0.013261000000000000,0.0,0.0
1500,A15,32kB,1,lop,32kB,2,hp,True,True,2MB,16,hp,L1D,0.00001400000000000000,0.02116500000000000,680528871.7500000,16339441.0,1026.0,0.010706,8054856.0,1296661.0,3.5770050000000002,471001.0,56949.0,2.774768,41928120.0,46984180.2,61677105.0,135995202.0,43601561.850000001,32502758.399999999,4000276.7999999998,2852617.5,226688112.0,84296160.0,0.09484200000000000,0.09399700000000000,0.0000440000000000000,0.0,0.22358600000000001,0.3721280000000000,0.0000440000000000000,0.0,0.012650000000000000,0.013271000000000000,15.042346000000000,0.319162
1500,A15,32kB,2,hp,32kB,2,hp,True,False,16kB,16,hp,L2,0.0000560000000000000,0.021791999999999999,2553646589.4000001,16384923.0,1012.0,0.005168000000000000,8322003.0,1032261.0,2.6338560000000002,469396.0,52129.0,2.0558709999999998,135625620.0,1334535.9,176538285.0,669693303.0,89587847.70000000,93039475.20000000,19713744.0,1429749.0,1226844360.0,139736376.0,0.27370200000000000,0.213173,0.0000440000000000000,0.0,0.22358600000000001,0.371774,0.0000440000000000000,0.0,0.012650000000000000,0.01322,0.25621200000000000,0.03127000000000000
1500,A7,32kB,4,lop,32kB,2,hp,False,False,2MB,16,hp,L1D,0.0004530000000000000,0.08136800000000000,5563021326.75,22721258.0,992.0,0.030322,8775527.0,569754.0,5.460124000000000,0.0,0.0,0.0,506232480.0,10323922.35,413095410.0,1424435694.0,709402688.7000000,217718054.40000001,71909428.80000000,6786900.0,1226839656.0,974571624.0,0.3338220000000000,0.09366300000000000,0.0,0.0,0.8333660000000001,0.515,0.0,0.0,0.004756000000000000,0.004884000000000000,0.0,0.0
1500,A7,16kB,2,lop,32kB,2,hp,True,True,2MB,16,hp,L1D,0.00004800000000000000,0.04986100000000000,965507693.775,22700065.0,1002.0,0.0171,8778329.0,566933.0,3.439889000000000,450247.0,77800.0,8.231684,86927100.0,111101692.57500000,74707605.0,208900945.5,123533615.70000000,39369657.6,6052149.6,4380462.0,225911952.0,84609720.0,0.10954999999999999,0.068611,0.0,0.0,0.5081500000000000,0.5141500000000000,0.0,0.0,0.0028999999999999998,0.0048830000000000002,34.187150000000003,0.306133
1500,A7,32kB,2,hp,32kB,2,hp,True,False,2MB,32,lop,L2,0.0000430000000000000,0.04741400000000000,911101456.425,22699651.0,997.0,0.01797,8782871.0,562467.0,3.148654,472294.0,49409.0,3.7779129999999999,71621160.0,111011889.825,83521935.0,185675416.5,95591551.5,44016268.8,5682297.6,3858201.0,225669696.0,84450600.0,0.5971680000000000,0.213066,0.0,0.0,0.48782399999999998,0.514706,0.0,0.0,0.0027840000000000000,0.004891000000000000,12.231935999999999,0.09113900000000000
1500,A7,32kB,2,hp,8kB,2,lop,False,False,2MB,16,hp,L1I,0.0004540000000000000,0.08159300000000000,5569962181.65,22719713.0,1889.0,0.041836,8775417.0,569849.0,5.426268,0.0,0.0,0.0,507562380.0,11580226.65,411037305.0,1422836517.0,711397831.8,216636134.40000001,74164036.80000000,6996384.0,1228965864.0,976952808.0,1.020162000000000,0.212251,0.0,0.0,0.07486600000000000,0.09878199999999999,0.0,0.0,0.004756000000000000,0.004882000000000000,0.0,0.0
1500,A15,32kB,2,hp,64kB,2,lop,False,False,2MB,16,hp,L1I,0.0002480000000000000,0.05265800000000000,4709214039.900001,16247900.0,847.0,0.008919000000000000,5683474.0,3659174.0,21.956507,0.0,0.0,0.0,327735720.0,5236122.15,348332040.0,1234719433.5,355075048.05000001,183585830.40000001,50801140.799999997,2421562.5,1226308104.0,973904256.0,0.6593730000000000,0.21306,0.00010600000000000000,0.0,0.3349600000000000,0.24155699999999999,0.00010600000000000000,0.0,0.030474999999999999,0.013223000000000000,0.0,0.0
1500,A15,32kB,2,hp,32kB,32,hp,True,False,2MB,16,hp,L1I,0.00002200000000000000,0.03044500000000000,709893700.65,16187945.0,823.0,0.003999,8663025.0,672277.0,2.5010750000000002,494753.0,26609.0,1.18906,41130180.0,73763973.30000000,65836155.0,131660763.0,46809031.35000000,34692000.0,3857436.0000000000,1980504.0,225588552.0,84566664.0,0.3856710000000000,0.214258,0.0000620000000000000,0.0,0.5296970000000000,0.558589,0.0000620000000000000,0.0,0.017825000000000001,0.013252000000000000,21.196033000000000,0.31194499999999997
1500,A15,16kB,2,lop,32kB,2,hp,True,True,2MB,16,hp,L1D,0.00001400000000000000,0.021011999999999999,652944987.0,16338344.0,1023.0,0.046999,8062762.0,1288713.0,3.406668,470488.0,56441.0,2.7189980000000000,36463440.0,47036774.40000000,56832615.0,129989436.0,37765099.20000000,29953190.399999999,2817852.0,1591524.0,225786120.0,84708936.0,0.04820200000000000,0.07005100000000000,0.0000440000000000000,0.0,0.22358600000000001,0.37344600000000000,0.0000440000000000000,0.0,0.012650000000000000,0.013252999999999999,15.042346000000000,0.32030199999999998
